# Sytem: pos_x , pos_y , den_1 , den_2 , vel_x , vel_y , pressure , walls
1  1  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  1
1  2  1.014393013  0.028789087  0.000069770  0.000000925  0.381019298  0
1  3  0.984879525  0.031405307  0.000070403  -0.000000278  0.374022317  0
1  4  0.980887474  0.032422011  0.000070691  -0.000000235  0.374024501  0
1  5  0.979059747  0.032779555  0.000070782  -0.000002683  0.373865950  0
1  6  0.978412529  0.032890464  0.000070784  -0.000003045  0.373786702  0
1  7  0.978194837  0.032930888  0.000070749  -0.000005512  0.373764528  0
1  8  0.978118738  0.032945166  0.000070701  -0.000005733  0.373756986  0
1  9  0.978090761  0.032950475  0.000070647  -0.000007969  0.373754299  0
1  10  0.978079476  0.032952746  0.000070594  -0.000007933  0.373753401  0
1  11  0.978073865  0.032953981  0.000070545  -0.000009881  0.373753109  0
1  12  0.978070164  0.032954872  0.000070501  -0.000009573  0.373753027  0
1  13  0.978067076  0.032955655  0.000070463  -0.000011233  0.373753016  0
1  14  0.978064163  0.032956413  0.000070432  -0.000010670  0.373753033  0
1  15  0.978061269  0.032957171  0.000070408  -0.000012062  0.373753057  0
1  16  0.978058351  0.032957940  0.000070390  -0.000011276  0.373753089  0
1  17  0.978055386  0.032958720  0.000070380  -0.000012429  0.373753120  0
1  18  0.978052382  0.032959515  0.000070376  -0.000011454  0.373753156  0
1  19  0.978049329  0.032960320  0.000070378  -0.000012399  0.373753190  0
1  20  0.978046243  0.032961137  0.000070386  -0.000011271  0.373753229  0
1  21  0.978043115  0.032961963  0.000070400  -0.000012035  0.373753265  0
1  22  0.978039965  0.032962798  0.000070420  -0.000010789  0.373753306  0
1  23  0.978036783  0.032963639  0.000070445  -0.000011403  0.373753343  0
1  24  0.978033588  0.032964487  0.000070475  -0.000010071  0.373753387  0
1  25  0.978030372  0.032965338  0.000070510  -0.000010561  0.373753426  0
1  26  0.978027156  0.032966193  0.000070549  -0.000009174  0.373753471  0
1  27  0.978023928  0.032967047  0.000070593  -0.000009565  0.373753511  0
1  28  0.978020710  0.032967903  0.000070641  -0.000008153  0.373753557  0
1  29  0.978017492  0.032968755  0.000070692  -0.000008470  0.373753598  0
1  30  0.978014296  0.032969606  0.000070747  -0.000007059  0.373753645  0
1  31  0.978011109  0.032970451  0.000070805  -0.000007321  0.373753686  0
1  32  0.978007957  0.032971291  0.000070866  -0.000005936  0.373753734  0
1  33  0.978004823  0.032972122  0.000070929  -0.000006163  0.373753775  0
1  34  0.978001735  0.032972946  0.000070995  -0.000004824  0.373753823  0
1  35  0.977998676  0.032973758  0.000071062  -0.000005031  0.373753863  0
1  36  0.977995673  0.032974560  0.000071131  -0.000003758  0.373753911  0
1  37  0.977992709  0.032975346  0.000071201  -0.000003958  0.373753951  0
1  38  0.977989811  0.032976121  0.000071272  -0.000002765  0.373753998  0
1  39  0.977986962  0.032976878  0.000071344  -0.000002967  0.373754037  0
1  40  0.977984189  0.032977620  0.000071416  -0.000001867  0.373754083  0
1  41  0.977981474  0.032978341  0.000071488  -0.000002080  0.373754120  0
1  42  0.977978844  0.032979046  0.000071560  -0.000001081  0.373754165  0
1  43  0.977976280  0.032979726  0.000071631  -0.000001308  0.373754200  0
1  44  0.977973811  0.032980389  0.000071701  -0.000000418  0.373754244  0
1  45  0.977971416  0.032981025  0.000071771  -0.000000661  0.373754276  0
1  46  0.977969124  0.032981640  0.000071838  0.000000118  0.373754318  0
